Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;1;308,5;7,406234318634389;1,895293555607324;.\augmentedDataset\laplacian_img;0432.png
;2;69,5;17,151895339448647;6,237010254560063;.\augmentedDataset\laplacian_img;0432.png
;0;1099,0;8,740458342452449;1,636694268683872;.\augmentedDataset\laplacian_img;0438.png
;1;628,5;8,009666626909418;2,417693224082306;.\augmentedDataset\laplacian_img;0438.png
;2;581,5;14,55382403066003;6,595215211117414;.\augmentedDataset\laplacian_img;0438.png
;0;459,0;3,126943839882286;2,309401076758503;.\augmentedDataset\laplacian_img;0447.png
;1;146,5;3,23606797749979;1,23606797749979;.\augmentedDataset\laplacian_img;0447.png
;2;31,5;2,0;2,0;.\augmentedDataset\laplacian_img;0447.png
;0;8,0;4,47213595499958;2,0;.\augmentedDataset\laplacian_img;0452.png
;1;6,0;3,126943839882286;2,309401076758503;.\augmentedDataset\laplacian_img;0452.png
;2;5,0;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0452.png
;0;194,5;14,384015522845168;4,135226407169173;.\augmentedDataset\laplacian_img;0463.png
;1;167,5;9,169087993043243;1,880615395214858;.\augmentedDataset\laplacian_img;0463.png
;2;141,0;3,464101615137754;1,414213562373095;.\augmentedDataset\laplacian_img;0463.png
;0;39,0;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0471.png
;1;37,0;2,0;2,0;.\augmentedDataset\laplacian_img;0471.png
;2;7,0;4,680205767201096;1,046744465787899;.\augmentedDataset\laplacian_img;0471.png
;0;16167,5;14,190246938008215;2,807371774951236;.\augmentedDataset\laplacian_img;0481.png
;1;221,0;4,0;1,632993161855452;.\augmentedDataset\laplacian_img;0481.png
;2;139,0;6,446748997539982;2,172652548902937;.\augmentedDataset\laplacian_img;0481.png
;0;11373,5;5,133805351608395;1,542315301534688;.\augmentedDataset\laplacian_img;0487.png
;1;4258,5;2,0;2,0;.\augmentedDataset\laplacian_img;0487.png
;2;325,5;11,314797884074617;6,679389023812693;.\augmentedDataset\laplacian_img;0487.png
;0;13278,0;3,464101615137754;2,738612787525831;.\augmentedDataset\laplacian_img;0489.png
;1;338,5;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0489.png
;2;192,0;7,758553849577239;3,387965695069139;.\augmentedDataset\laplacian_img;0489.png
;0;14961,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0493.png
;1;376,0;3,126943839882286;2,309401076758503;.\augmentedDataset\laplacian_img;0493.png
;2;242,5;3,23606797749979;1,23606797749979;.\augmentedDataset\laplacian_img;0493.png
;0;13400,0;11,97432041804226;4,195768543273756;.\augmentedDataset\laplacian_img;0495.png
;1;196,0;6,075474289136743;2,649076489057768;.\augmentedDataset\laplacian_img;0495.png
;2;189,5;4,0;1,385640646055102;.\augmentedDataset\laplacian_img;0495.png
;0;14928,0;5,656854249492381;1,39970842444753;.\augmentedDataset\laplacian_img;0496.png
;1;386,0;10,490902329500845;3,834934597405998;.\augmentedDataset\laplacian_img;0496.png
;2;197,5;3,829708431025352;1,885618083164126;.\augmentedDataset\laplacian_img;0496.png
;0;165,5;3,464101615137754;2,738612787525831;.\augmentedDataset\laplacian_img;0498.png
;1;157,0;3,651483716701107;2,10818510677892;.\augmentedDataset\laplacian_img;0498.png
;2;156,5;4,0;1,385640646055102;.\augmentedDataset\laplacian_img;0498.png
;0;13416,0;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0499.png
;1;236,5;5,274258481434536;1,946056459258261;.\augmentedDataset\laplacian_img;0499.png
;2;187,0;2,82842712474619;1,732050807568877;.\augmentedDataset\laplacian_img;0499.png
;0;13240,5;3,58207009541767;2,471345654035172;.\augmentedDataset\laplacian_img;0500.png
;1;205,0;4,348458452036872;3,352561620833777;.\augmentedDataset\laplacian_img;0500.png
;2;178,5;3,58207009541767;2,471345654035172;.\augmentedDataset\laplacian_img;0500.png
;0;14773,0;5,685009884989297;2,344961497712873;.\augmentedDataset\laplacian_img;0501.png
;1;338,0;4,0;1,632993161855452;.\augmentedDataset\laplacian_img;0501.png
;2;186,0;10,11990902210508;2,768490362993008;.\augmentedDataset\laplacian_img;0501.png
;0;14404,5;6,604205336608509;1,544173523899337;.\augmentedDataset\laplacian_img;0506.png
;1;445,5;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0506.png
;2;190,5;5,530487440723888;2,044294686868986;.\augmentedDataset\laplacian_img;0506.png
;0;4576,0;5,449353665897314;3,145851452097728;.\augmentedDataset\laplacian_img;0507.png
;1;901,0;7,012608569597416;2,581340940210903;.\augmentedDataset\laplacian_img;0507.png
;2;177,0;5,196736578748781;2,565288636898106;.\augmentedDataset\laplacian_img;0507.png
;0;13376,0;6,435761594135788;2,195671355974472;.\augmentedDataset\laplacian_img;0511.png
;1;310,5;14,388793673692147;4,49706894629141;.\augmentedDataset\laplacian_img;0511.png
;2;196,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0511.png
;0;15087,0;7,572581553269516;2,864643368634721;.\augmentedDataset\laplacian_img;0512.png
;1;436,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0512.png
;2;208,0;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0512.png
;0;16441,0;5,917289557876879;2,557584767665934;.\augmentedDataset\laplacian_img;0516.png
;1;211,0;8,701579641278252;1,981654912172219;.\augmentedDataset\laplacian_img;0516.png
;2;95,0;5,545131758410893;1,302289609229592;.\augmentedDataset\laplacian_img;0516.png
;0;1901,5;4,898979485566356;2,0;.\augmentedDataset\laplacian_img;0519.png
;1;1114,0;12,420733776448666;3,644300757366607;.\augmentedDataset\laplacian_img;0519.png
;2;205,0;4,894994431930091;2,9693109114997;.\augmentedDataset\laplacian_img;0519.png
;0;14502,5;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0520.png
;1;1747,5;5,449353665897314;3,145851452097728;.\augmentedDataset\laplacian_img;0520.png
;2;198,5;8,51784135671132;2,798914409997814;.\augmentedDataset\laplacian_img;0520.png
;0;14770,0;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0523.png
;1;1789,5;3,464101615137754;2,738612787525831;.\augmentedDataset\laplacian_img;0523.png
;2;199,5;33,868663584068734;6,598434051816422;.\augmentedDataset\laplacian_img;0523.png
;0;17464,0;11,418523942776968;3,201545131623556;.\augmentedDataset\laplacian_img;0524.png
;1;215,5;8,115245610111074;4,523690566550052;.\augmentedDataset\laplacian_img;0524.png
;2;101,0;5,274258481434536;1,946056459258261;.\augmentedDataset\laplacian_img;0524.png
;0;17358,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0531.png
;1;838,5;7,239689995536231;1,893908331607576;.\augmentedDataset\laplacian_img;0531.png
;2;385,5;2,0;2,0;.\augmentedDataset\laplacian_img;0531.png
;0;14086,0;4,0;1,385640646055102;.\augmentedDataset\laplacian_img;0539.png
;1;189,5;2,82842712474619;1,732050807568877;.\augmentedDataset\laplacian_img;0539.png
;2;101,0;5,495947704432125;0,891380294906309;.\augmentedDataset\laplacian_img;0539.png
;0;8615,5;6,000854367100811;1,9725570797187;.\augmentedDataset\laplacian_img;0548.png
;1;346,5;9,191195889048911;4,660024028511534;.\augmentedDataset\laplacian_img;0548.png
;2;275,5;4,312594463574638;2,660928660904759;.\augmentedDataset\laplacian_img;0548.png
;0;7935,0;5,444424563872507;2,253495322449476;.\augmentedDataset\laplacian_img;0549.png
;1;2952,0;4,743365517193277;1,349252967497849;.\augmentedDataset\laplacian_img;0549.png
;2;812,0;3,464101615137754;2,738612787525831;.\augmentedDataset\laplacian_img;0549.png
;0;12550,0;6,052283110938236;1,695889732428958;.\augmentedDataset\laplacian_img;0553.png
;1;4997,5;2,82842712474619;1,732050807568877;.\augmentedDataset\laplacian_img;0553.png
;2;2409,0;6,189319747495446;1,477199032503834;.\augmentedDataset\laplacian_img;0553.png
;0;10410,0;3,265986323710904;2,0;.\augmentedDataset\laplacian_img;0554.png
;1;4276,5;4,541385054734408;2,774134420794162;.\augmentedDataset\laplacian_img;0554.png
;2;1225,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0554.png
;0;7183,5;3,464101615137754;2,738612787525831;.\augmentedDataset\laplacian_img;0563.png
;1;204,0;4,34169545110285;1,27658944452507;.\augmentedDataset\laplacian_img;0563.png
;2;147,0;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0563.png
;0;8351,0;3,677088528342677;0,837402040213009;.\augmentedDataset\laplacian_img;0568.png
;1;5110,5;4,899296620841422;2,919900382007325;.\augmentedDataset\laplacian_img;0568.png
;2;4207,0;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0568.png
;0;8666,0;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0572.png
;1;4933,5;5,656854249492381;2,0;.\augmentedDataset\laplacian_img;0572.png
;2;2591,5;6,585670706008097;3,179608499510328;.\augmentedDataset\laplacian_img;0572.png
;0;5195,5;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0574.png
;1;5081,0;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0574.png
;2;2410,0;5,153987322882315;2,495303214512921;.\augmentedDataset\laplacian_img;0574.png
;0;7060,0;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0577.png
;1;5819,5;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0577.png
;2;5355,0;4,0;1,385640646055102;.\augmentedDataset\laplacian_img;0577.png
;0;6522,5;5,991001117308387;2,316053531228736;.\augmentedDataset\laplacian_img;0578.png
;1;4379,0;3,126943839882286;2,309401076758503;.\augmentedDataset\laplacian_img;0578.png
;2;3676,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0578.png
;0;7463,0;2,0;2,0;.\augmentedDataset\laplacian_img;0579.png
;1;185,0;9,981012800877687;2,084185191666071;.\augmentedDataset\laplacian_img;0579.png
;2;179,0;6,199798383818623;3,16227766016838;.\augmentedDataset\laplacian_img;0579.png
;0;6905,0;3,464101615137754;1,414213562373095;.\augmentedDataset\laplacian_img;0580.png
;1;5563,0;4,507893913753563;2,104493398028036;.\augmentedDataset\laplacian_img;0580.png
;2;5055,0;4,860747988318296;3,115519591880778;.\augmentedDataset\laplacian_img;0580.png
;0;6364,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0581.png
;1;4323,0;4,47213595499958;2,0;.\augmentedDataset\laplacian_img;0581.png
;2;1164,5;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0581.png
;0;7641,0;4,898979485566356;1,936491673103709;.\augmentedDataset\laplacian_img;0586.png
;1;4473,0;3,464101615137754;2,738612787525831;.\augmentedDataset\laplacian_img;0586.png
;2;4272,5;2,82842712474619;1,732050807568877;.\augmentedDataset\laplacian_img;0586.png
;0;1831,5;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0593.png
;1;413,5;12,321031930825244;10,861429972543837;.\augmentedDataset\laplacian_img;0593.png
;2;261,5;2,0;2,0;.\augmentedDataset\laplacian_img;0593.png
;0;9280,5;4,0;1,385640646055102;.\augmentedDataset\laplacian_img;0598.png
;1;364,0;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0598.png
;2;335,0;4,093338188813542;1,563516060678838;.\augmentedDataset\laplacian_img;0598.png
;0;8,5;3,464101615137754;1,414213562373095;.\augmentedDataset\log_transform;0001.png
;1;4,5;7,141921394560869;1,913014757021073;.\augmentedDataset\log_transform;0001.png
;2;4,0;7,40623431863439;1,895293555607324;.\augmentedDataset\log_transform;0001.png
;0;1617,0;7,260998792132091;4,053371926963776;.\augmentedDataset\log_transform;0056.png
;1;45,0;14,731050102809007;1,980949991426017;.\augmentedDataset\log_transform;0056.png
;2;24,5;18,453198293248935;2,872194973798993;.\augmentedDataset\log_transform;0056.png
;0;38,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0067.png
;1;26,5;7,657391339519791;1,168057307432856;.\augmentedDataset\log_transform;0067.png
;2;25,0;7,723865517232974;2,083722983435996;.\augmentedDataset\log_transform;0067.png
;0;1312,5;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0078.png
;1;79,0;4,47213595499958;2,0;.\augmentedDataset\log_transform;0078.png
;2;27,0;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0078.png
;0;269,5;2,82842712474619;1,732050807568877;.\augmentedDataset\log_transform;0082.png
;1;17,0;3,265986323710904;2,0;.\augmentedDataset\log_transform;0082.png
;2;8,0;10,551400936728433;2,065563891377224;.\augmentedDataset\log_transform;0082.png
;0;17,0;2,0;2,0;.\augmentedDataset\log_transform;0083.png
;1;15,0;4,47213595499958;2,0;.\augmentedDataset\log_transform;0083.png
;2;4,0;11,77022557658287;1,906515212889025;.\augmentedDataset\log_transform;0083.png
;0;6021,0;7,141921394560869;1,913014757021073;.\augmentedDataset\log_transform;0098.png
;1;4101,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0098.png
;2;1993,5;7,641629773477396;1,298894552365595;.\augmentedDataset\log_transform;0098.png
;0;31693,0;5,481304866996842;1,615041231525228;.\augmentedDataset\log_transform;0122.png
;1;16105,0;5,790955845166393;2,628549950786105;.\augmentedDataset\log_transform;0122.png
;2;8675,5;6,64389419578969;3,937629797042051;.\augmentedDataset\log_transform;0122.png
;0;31555,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0125.png
;1;15485,5;8,84926601919881;3,268367552562497;.\augmentedDataset\log_transform;0125.png
;2;8393,5;17,754893385371698;9,485974674360584;.\augmentedDataset\log_transform;0125.png
;0;31214,5;2,0;2,0;.\augmentedDataset\log_transform;0126.png
;1;15141,5;14,000440686057766;5,112500425054098;.\augmentedDataset\log_transform;0126.png
;2;4899,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0126.png
;0;31360,0;3,677088528342677;0,837402040213009;.\augmentedDataset\log_transform;0127.png
;1;15551,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0127.png
;2;3763,5;22,30097541781024;9,8530232960008;.\augmentedDataset\log_transform;0127.png
;0;29415,0;5,485458865381723;2,649689066157795;.\augmentedDataset\log_transform;0128.png
;1;13612,5;9,289485936469283;3,072380682516415;.\augmentedDataset\log_transform;0128.png
;2;5059,0;8,43827076226317;3,632572992072503;.\augmentedDataset\log_transform;0128.png
;0;31204,0;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0129.png
;1;8294,5;7,393877479982782;1,758003359212791;.\augmentedDataset\log_transform;0129.png
;2;1565,0;3,885753375057407;2,795442890696132;.\augmentedDataset\log_transform;0129.png
;0;31398,5;6,017518285455349;3,921670738988875;.\augmentedDataset\log_transform;0130.png
;1;4158,5;11,214465864892958;2,845499336893577;.\augmentedDataset\log_transform;0130.png
;2;2354,0;15,782484190024244;8,773264425882102;.\augmentedDataset\log_transform;0130.png
;0;35129,5;7,298235913384513;2,884089938751347;.\augmentedDataset\log_transform;0131.png
;1;29730,5;10,284882009317872;1,742850706463935;.\augmentedDataset\log_transform;0131.png
;2;1382,0;8,632461819937202;2,81075719580085;.\augmentedDataset\log_transform;0131.png
;0;31388,5;4,505936460652527;1,964637859424637;.\augmentedDataset\log_transform;0133.png
;1;3457,5;4,976979969245306;1,79712837207891;.\augmentedDataset\log_transform;0133.png
;2;1628,0;6,954590648492471;3,527397507770999;.\augmentedDataset\log_transform;0133.png
;0;32197,5;6,463573143221772;2,309401076758503;.\augmentedDataset\log_transform;0139.png
;1;11200,0;15,047668165659436;4,454175880698878;.\augmentedDataset\log_transform;0139.png
;2;4250,0;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0139.png
;0;31505,0;12,339391416621092;4,108398393984252;.\augmentedDataset\log_transform;0140.png
;1;10293,5;3,829708431025352;1,885618083164127;.\augmentedDataset\log_transform;0140.png
;2;3305,5;3,265986323710904;2,0;.\augmentedDataset\log_transform;0140.png
;0;34992,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0142.png
;1;29676,0;8,753629194559734;4,664353990251352;.\augmentedDataset\log_transform;0142.png
;2;3052,0;15,65290693056972;3,341225814200827;.\augmentedDataset\log_transform;0142.png
;0;34188,0;8,946003555832894;3,377354049996122;.\augmentedDataset\log_transform;0147.png
;1;29371,0;11,53695223655631;4,655705381094321;.\augmentedDataset\log_transform;0147.png
;2;4172,5;6,324555320336759;3,122498999199199;.\augmentedDataset\log_transform;0147.png
;0;34827,0;9,25324907641098;3,949807019872495;.\augmentedDataset\log_transform;0148.png
;1;29541,5;8,7473692529567;3,208340460082076;.\augmentedDataset\log_transform;0148.png
;2;2163,0;6,374166953637013;3,024528628553486;.\augmentedDataset\log_transform;0148.png
;0;7190,5;8,576970471526215;4,004444721876852;.\augmentedDataset\log_transform;0150.png
;1;6044,5;14,14654604537877;5,883032760642392;.\augmentedDataset\log_transform;0150.png
;2;4533,0;3,126943839882286;2,309401076758503;.\augmentedDataset\log_transform;0150.png
;0;31513,0;5,203549084703927;3,076923076923077;.\augmentedDataset\log_transform;0151.png
;1;11691,5;5,366563145999495;2,190890230020665;.\augmentedDataset\log_transform;0151.png
;2;2613,5;5,321869122843981;1,782612980800892;.\augmentedDataset\log_transform;0151.png
;0;30606,5;3,677088528342677;0,837402040213009;.\augmentedDataset\log_transform;0152.png
;1;7148,0;5,438198096416778;2,232935615759874;.\augmentedDataset\log_transform;0152.png
;2;2245,0;8,693239923913469;4,867633081347243;.\augmentedDataset\log_transform;0152.png
;0;30197,5;9,850392341823396;3,511832956184992;.\augmentedDataset\log_transform;0155.png
;1;5430,5;11,945948789241909;3,139084872794841;.\augmentedDataset\log_transform;0155.png
;2;4409,0;5,339062088964492;2,338744246846464;.\augmentedDataset\log_transform;0155.png
;0;29999,5;9,59580622008135;4,727843375858391;.\augmentedDataset\log_transform;0156.png
;1;5655,0;6,072874195452547;2,172601897772938;.\augmentedDataset\log_transform;0156.png
;2;3343,5;3,829708431025352;1,885618083164126;.\augmentedDataset\log_transform;0156.png
;0;14735,5;2,82842712474619;1,732050807568877;.\augmentedDataset\log_transform;0159.png
;1;1774,0;6,948654204359228;3,10261814445751;.\augmentedDataset\log_transform;0159.png
;2;886,0;3,464101615137754;2,738612787525831;.\augmentedDataset\log_transform;0159.png
;0;15669,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0160.png
;1;3176,0;13,457625676465044;3,565781311192449;.\augmentedDataset\log_transform;0160.png
;2;2954,0;8,483212939635322;3,944835286769111;.\augmentedDataset\log_transform;0160.png
;0;15526,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0162.png
;1;3288,5;10,88984087769154;4,61620242647913;.\augmentedDataset\log_transform;0162.png
;2;2112,0;4,47213595499958;2,0;.\augmentedDataset\log_transform;0162.png
;0;15699,0;6,135924754896414;2,980107321414339;.\augmentedDataset\log_transform;0164.png
